Type,AISC_Manual_Label,W,As (mm2),h (mm),b (mm),t (mm),tdes (mm),fy (MPa),fc (MPa),L (mm),Pno ANN (kN)
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,45,3250,2107.5488
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,35,3500,558.80695
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,65,3250,1506.3259
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,55,3500,1946.5967
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,65,3500,2355.869
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,45,4250,1676.8555
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,55,3500,2290.8242
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,55,3500,1835.9536
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,45,3250,1411.1013
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,55,3000,1517.5992
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,65,3750,2200.1526
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,75,3250,1.8005643
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,55,4000,1766.1838
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,55,2750,253.78159
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,35,4000,1194.2169
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,55,3000,1.8004718
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,55,2750,1.8004671
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,55,4000,1877.5117
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,75,4000,733.3276
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,75,4250,1699.5004
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,45,3500,2007.6318
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,35,3250,1769.5381
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,55,4250,2541.4075
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,45,3000,1257.7896
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,45,3750,46.661926
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,45,3000,261.8711
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,35,4250,1522.3243
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,55,4000,2183.498
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,45,3000,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,55,4250,2135.8625
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,45,3750,558.40405
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,75,4000,38.406254
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,45,3000,2192.629
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,55,2750,1342.2593
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,75,4000,1739.0343
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,75,3000,653.5558
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,65,2500,791.2162
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,65,4500,1879.7472
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,75,3000,1.8004671
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,75,3250,1819.5925
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,75,3250,652.95496
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,35,4000,1573.6953
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,65,4000,1852.9773
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,35,4250,370.09732
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,65,4500,1754.8452
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,65,2500,2055.5415
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,65,2750,947.4252
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,55,3500,32.3911
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,65,4000,1953.1929
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,55,3500,537.93066
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,65,4000,2247.3682
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,75,3000,1.8004684
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,55,3500,1796.6576
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,55,2750,2466.9849
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,65,4500,2156.286
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,55,3500,2207.1045
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,35,4250,1142.5258
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,65,4000,2470.9663
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,35,4250,521.9497
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,45,3500,2.0730104
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,35,2750,830.73083
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,35,4000,633.96985
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,75,2500,2249.357
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,75,4500,1.8004671
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,55,3750,2117.3213
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,75,4250,782.9277
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,55,2500,1160.5967
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,55,2500,166.8308
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,35,3750,1236.4175
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,55,2500,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,75,3500,1.8112156
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,75,2500,2120.1348
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,55,4250,1717.8535
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,35,3750,1630.9653
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,75,3500,668.0858
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,75,4250,75.526306
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,55,3750,1803.0613
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,45,3250,1.8005018
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,35,3000,1853.9183
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,65,3750,2299.3452
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,35,3250,924.6727
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,65,2500,2078.2798
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,45,3500,456.89917
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,35,2750,1407.8889
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,75,2500,2217.021
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,55,3750,1903.5889
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,75,3500,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,65,4500,2542.127
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,45,3500,1544.342
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,45,3750,1660.5752
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,35,3750,451.09253
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,65,2750,2299.224
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,55,4250,1840.5361
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,45,3750,1919.9556
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,65,2750,2139.396
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,35,3750,753.92126
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,75,3000,1955.2605
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,55,4000,2329.5452
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,65,2750,2016.6123
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,65,3750,1885.97
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,75,4000,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,75,2500,895.72906
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,55,2500,2448.919
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,35,2750,1007.74677
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,55,3750,87.84808
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,75,3250,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,55,3750,645.90936
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,65,3750,1986.0002
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,75,2750,2161.1194
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,55,3000,345.3887
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,35,3250,1317.0779
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,45,4500,1.8379798
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,55,4250,1857.815
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,3750,292.29135
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,55,3500,1155.0088
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,3750,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,3750,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,3750,1969.3479
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,55,3500,1285.9562
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,3750,1684.6147
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,55,3500,1560.5613
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,55,3500,1903.727
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,3750,1456.9098
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,3750,1359.4377
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,3750,800.13696
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,3500,791.44617
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,3500,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,4000,1917.2048
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,3500,1.8004508
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,55,4000,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,4000,1654.5422
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,55,4000,1.8005855
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,55,4000,538.2463
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,4000,1426.2761
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,55,4000,1138.5565
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,4000,1315.5991
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,3250,803.3711
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,3500,252.13528
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,3500,1391.479
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,55,3750,1116.3561
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,3500,1483.9513
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,55,3500,460.17218
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,3000,1536.1646
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,55,3500,1119.9373
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,3000,1444.451
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,4250,849.0575
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,4250,398.6282
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,4250,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,4250,1.8004671
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,55,3750,1099.9866
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,3250,2097.3662
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,55,3750,1251.7168
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,55,3750,1526.858
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,3250,1750.7881
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,55,3750,1842.2996
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,3250,1509.9637
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,3250,1418.7854
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,4000,826.4456
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,4000,341.46304
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,4000,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,4000,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,3500,2028.875
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,55,3750,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,55,3750,1.8004675
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,3500,1716.4479
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,55,3750,494.31805
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,55,3250,1193.2059
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,3250,222.1612
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,3250,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,4250,1871.0605
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,35,2500,1907.2542
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,35,2500,1742.3086
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,2500,992.54205
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,2500,207.67877
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,55,4500,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,35,2750,595.4486
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,55,4500,25.105698
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,2500,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,35,2750,1809.3197
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,2500,-0.75
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,55,4500,651.1552
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,35,2750,1857.5116
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,420,35,2750,1700.3472
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,55,4500,1098.8878
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,55,2750,1253.8599
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,55,2750,1374.4324
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,600,75,4500,2198.4312
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,55,2750,1679.3357
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,600,75,4500,2132.1904
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,35,3000,755.6597
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,600,75,4500,1548.0964
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,35,3000,2018.417
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,600,75,4500,539.4049
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,420,35,3000,1812.0496
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,55,2750,2148.7524
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,420,35,2500,1559.158
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,3000,1788.3579
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,2750,-0.75
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,420,35,2500,434.75348
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,55,3250,1316.0782
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,3250,1.01948
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,4250,1625.2454
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,55,3250,1596.646
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,55,3250,1974.2188
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,4250,1386.3015
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,4250,1243.6401
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,3000,838.7092
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,3000,203.70834
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,55,4250,1.8004671
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,3000,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,4500,1829.6724
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,55,4250,1.8799185
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,35,3000,-0.75
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,75,4500,1595.0369
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,55,4250,590.84863
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,75,4500,1323.8198
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,55,4250,1154.8113
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,55,3000,1224.7058
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,75,4500,1136.113
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,55,3000,1345.0974
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,35,2750,900.58264
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,55,3000,1635.9517
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,35,2750,198.30272
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,35,2750,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,55,3000,2055.4204
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,55,3500,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,55,3500,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,75,3000,2176.5596
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,65,2500,1510.9465
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,65,3500,1647.6223
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,240,65,2500,1810.6426
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,240,65,3500,1399.3218
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,240,65,2500,2319.5908
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,240,65,3500,1293.5702
R_HSS,HSS139.7X139.7X7.9,31.5,3770.0,140.0,140.0,7.94,7.39,800,45,3750,958.16406
R_HSS,HSS152.4X127X7.9,31.5,3770.0,152.0,127.0,7.94,7.39,800,45,3750,393.57324
R_HSS,HSS177.8X101.6X7.9,31.5,3770.0,178.0,102.0,7.94,7.39,800,45,3750,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,45,3750,1.8004671
R_HSS,HSS203.2X76.2X7.9,31.5,3770.0,203.0,76.2,7.94,7.39,800,55,2750,-0.749973
